### Cluster 83 — Symptoms (20)
Symptom,Frequency
gouty finger pains,1
pressing in head,1
tearing in elbows,1
pressive pain in elbows,1
tearing in toes,1
tearing in head,1
tearing in hip joints,1
stinging in legs,1
pressive pain in arms,1
restless legs at night,1
pain in coccyx as if beaten,1
tearing in scapulae,1
stinging in small of back,1
gouty affections worse in wet weather,1
rheumatism worse in wet weather,1
pressive pain in legs,1
stinging in hands,1
stitches in head,1
coryza with watery discharge,1
tearing in face,1

### Top Remedies
Remedy,Symptoms_Covered
ammonium muriaticum,20

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
gouty finger pains,pressive pain in arms,1.0,1
gouty finger pains,restless legs at night,1.0,1
gouty finger pains,pain in coccyx as if beaten,1.0,1
gouty finger pains,tearing in scapulae,1.0,1
gouty finger pains,stinging in small of back,1.0,1
gouty finger pains,gouty affections worse in wet weather,1.0,1
gouty finger pains,rheumatism worse in wet weather,1.0,1
gouty finger pains,pressive pain in legs,1.0,1
gouty finger pains,stinging in hands,1.0,1
gouty finger pains,stitches in head,1.0,1
gouty finger pains,coryza with watery discharge,1.0,1
gouty finger pains,tearing in face,1.0,1
pain in coccyx as if beaten,gouty finger pains,1.0,1
pain in coccyx as if beaten,pressing in head,1.0,1
pain in coccyx as if beaten,tearing in elbows,1.0,1
pain in coccyx as if beaten,pressive pain in elbows,1.0,1
pain in coccyx as if beaten,tearing in toes,1.0,1
pain in coccyx as if beaten,tearing in head,1.0,1
pain in coccyx as if beaten,tearing in hip joints,1.0,1
pain in coccyx as if beaten,stinging in legs,1.0,1
pain in coccyx as if beaten,pressive pain in arms,1.0,1
pain in coccyx as if beaten,restless legs at night,1.0,1
pain in coccyx as if beaten,tearing in scapulae,1.0,1
pain in coccyx as if beaten,stinging in small of back,1.0,1
pain in coccyx as if beaten,gouty affections worse in wet weather,1.0,1
pain in coccyx as if beaten,rheumatism worse in wet weather,1.0,1
pain in coccyx as if beaten,pressive pain in legs,1.0,1
pain in coccyx as if beaten,stinging in hands,1.0,1
pain in coccyx as if beaten,stitches in head,1.0,1
pain in coccyx as if beaten,coryza with watery discharge,1.0,1
pain in coccyx as if beaten,tearing in face,1.0,1
pressive pain in legs,gouty finger pains,1.0,1
pressive pain in legs,pressing in head,1.0,1
pressive pain in legs,tearing in elbows,1.0,1
pressive pain in legs,pressive pain in elbows,1.0,1
pressive pain in legs,tearing in toes,1.0,1
pressive pain in legs,tearing in head,1.0,1
pressive pain in legs,tearing in hip joints,1.0,1
pressive pain in legs,stinging in legs,1.0,1
pressive pain in legs,pressive pain in arms,1.0,1
pressive pain in legs,restless legs at night,1.0,1
pressive pain in legs,pain in coccyx as if beaten,1.0,1
pressive pain in legs,tearing in scapulae,1.0,1
pressive pain in legs,stinging in small of back,1.0,1
pressive pain in legs,gouty affections worse in wet weather,1.0,1
pressive pain in legs,rheumatism worse in wet weather,1.0,1
pressive pain in legs,stinging in hands,1.0,1
pressive pain in legs,stitches in head,1.0,1
pressive pain in legs,coryza with watery discharge,1.0,1
pressive pain in legs,tearing in face,1.0,1
pressing in head,gouty finger pains,1.0,1
pressing in head,tearing in elbows,1.0,1
pressing in head,pressive pain in elbows,1.0,1
pressing in head,tearing in toes,1.0,1
pressing in head,tearing in head,1.0,1
pressing in head,tearing in hip joints,1.0,1
pressing in head,stinging in legs,1.0,1
pressing in head,pressive pain in arms,1.0,1
pressing in head,restless legs at night,1.0,1
pressing in head,pain in coccyx as if beaten,1.0,1
pressing in head,tearing in scapulae,1.0,1
pressing in head,stinging in small of back,1.0,1
pressing in head,gouty affections worse in wet weather,1.0,1
pressing in head,rheumatism worse in wet weather,1.0,1
pressing in head,pressive pain in legs,1.0,1
pressing in head,stinging in hands,1.0,1
pressing in head,stitches in head,1.0,1
pressing in head,coryza with watery discharge,1.0,1
pressing in head,tearing in face,1.0,1
stinging in small of back,gouty finger pains,1.0,1
stinging in small of back,pressing in head,1.0,1
stinging in small of back,tearing in elbows,1.0,1
stinging in small of back,pressive pain in elbows,1.0,1
stinging in small of back,tearing in toes,1.0,1
stinging in small of back,tearing in head,1.0,1
stinging in small of back,tearing in hip joints,1.0,1
stinging in small of back,stinging in legs,1.0,1
stinging in small of back,pressive pain in arms,1.0,1
stinging in small of back,restless legs at night,1.0,1
stinging in small of back,pain in coccyx as if beaten,1.0,1
stinging in small of back,tearing in scapulae,1.0,1
stinging in small of back,gouty affections worse in wet weather,1.0,1
stinging in small of back,rheumatism worse in wet weather,1.0,1
stinging in small of back,pressive pain in legs,1.0,1
stinging in small of back,stinging in hands,1.0,1
stinging in small of back,stitches in head,1.0,1
stinging in small of back,coryza with watery discharge,1.0,1
stinging in small of back,tearing in face,1.0,1
coryza with watery discharge,gouty finger pains,1.0,1
coryza with watery discharge,pressing in head,1.0,1
coryza with watery discharge,tearing in elbows,1.0,1
coryza with watery discharge,pressive pain in elbows,1.0,1
coryza with watery discharge,tearing in toes,1.0,1
coryza with watery discharge,tearing in head,1.0,1
coryza with watery discharge,tearing in hip joints,1.0,1
coryza with watery discharge,stinging in legs,1.0,1
coryza with watery discharge,pressive pain in arms,1.0,1
coryza with watery discharge,restless legs at night,1.0,1
coryza with watery discharge,pain in coccyx as if beaten,1.0,1
coryza with watery discharge,tearing in scapulae,1.0,1
coryza with watery discharge,stinging in small of back,1.0,1
coryza with watery discharge,gouty affections worse in wet weather,1.0,1
coryza with watery discharge,rheumatism worse in wet weather,1.0,1
coryza with watery discharge,pressive pain in legs,1.0,1
coryza with watery discharge,stinging in hands,1.0,1
coryza with watery discharge,stitches in head,1.0,1
coryza with watery discharge,tearing in face,1.0,1
