### Cluster 36 — Symptoms (42)
Symptom,Frequency
swelling of finger joints,2
rheumatic endocarditis,1
gasping respiration,1
stitches in muscles,1
painful stiffness of muscles of neck,1
severe stitches in internal muscles of forearm,1
redness of finger joints,1
boring pain at elbow,1
oppressed respiration,1
spasms of acute cardiac pain,1
drawing stitches in hands,1
drawing stitches in forearms,1
tension of cervical muscles,1
painful sensation of stiffness in left side of neck,1
cardiac symptoms,1
every excitement increases condition,1
fibrous deposits on valves of heart,1
feeling of lameness from right knee to hip,1
trembling in all the limbs,1
muscular twitching about left shoulder joint,1
especially right side,1
feels as if suffocated,1
valvular insufficiency,1
dull stitch in right lumbar muscles,1
metastasis to heart of rheumatism of lumbar region,1
worse on bending head,1
stinging pressing in precordial region,1
cramp-like pain in ball of thumb,1
awakens with trembling,1
pain in upper arms with chills,1
pain,1
awakens in a fright,1
induration,1
loud blowing with each beat,1
awakens with fear,1
waking with sense of suffocation,1
drawing pain from lower portion of right foot to thigh,1
tension on bending finger joints,1
inability to lie down,1
back of neck snaps on stooping,1
frequent waking with a start,1
boring from body outward,1

### Top Remedies
Remedy,Symptoms_Covered
spongia,42
caulophyllum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
metastasis to heart of rheumatism of lumbar region,severe stitches in internal muscles of forearm,1.0,1
metastasis to heart of rheumatism of lumbar region,redness of finger joints,1.0,1
metastasis to heart of rheumatism of lumbar region,boring pain at elbow,1.0,1
metastasis to heart of rheumatism of lumbar region,swelling of finger joints,1.0,1
metastasis to heart of rheumatism of lumbar region,oppressed respiration,1.0,1
metastasis to heart of rheumatism of lumbar region,spasms of acute cardiac pain,1.0,1
metastasis to heart of rheumatism of lumbar region,drawing stitches in hands,1.0,1
metastasis to heart of rheumatism of lumbar region,drawing stitches in forearms,1.0,1
metastasis to heart of rheumatism of lumbar region,tension of cervical muscles,1.0,1
metastasis to heart of rheumatism of lumbar region,painful sensation of stiffness in left side of neck,1.0,1
metastasis to heart of rheumatism of lumbar region,cardiac symptoms,1.0,1
metastasis to heart of rheumatism of lumbar region,every excitement increases condition,1.0,1
metastasis to heart of rheumatism of lumbar region,fibrous deposits on valves of heart,1.0,1
metastasis to heart of rheumatism of lumbar region,feeling of lameness from right knee to hip,1.0,1
metastasis to heart of rheumatism of lumbar region,trembling in all the limbs,1.0,1
metastasis to heart of rheumatism of lumbar region,muscular twitching about left shoulder joint,1.0,1
metastasis to heart of rheumatism of lumbar region,especially right side,1.0,1
metastasis to heart of rheumatism of lumbar region,feels as if suffocated,1.0,1
metastasis to heart of rheumatism of lumbar region,valvular insufficiency,1.0,1
metastasis to heart of rheumatism of lumbar region,dull stitch in right lumbar muscles,1.0,1
metastasis to heart of rheumatism of lumbar region,worse on bending head,1.0,1
metastasis to heart of rheumatism of lumbar region,stinging pressing in precordial region,1.0,1
metastasis to heart of rheumatism of lumbar region,cramp-like pain in ball of thumb,1.0,1
metastasis to heart of rheumatism of lumbar region,awakens with trembling,1.0,1
metastasis to heart of rheumatism of lumbar region,pain in upper arms with chills,1.0,1
metastasis to heart of rheumatism of lumbar region,pain,1.0,1
metastasis to heart of rheumatism of lumbar region,awakens in a fright,1.0,1
metastasis to heart of rheumatism of lumbar region,induration,1.0,1
metastasis to heart of rheumatism of lumbar region,loud blowing with each beat,1.0,1
metastasis to heart of rheumatism of lumbar region,awakens with fear,1.0,1
metastasis to heart of rheumatism of lumbar region,waking with sense of suffocation,1.0,1
metastasis to heart of rheumatism of lumbar region,drawing pain from lower portion of right foot to thigh,1.0,1
metastasis to heart of rheumatism of lumbar region,tension on bending finger joints,1.0,1
metastasis to heart of rheumatism of lumbar region,inability to lie down,1.0,1
metastasis to heart of rheumatism of lumbar region,back of neck snaps on stooping,1.0,1
metastasis to heart of rheumatism of lumbar region,frequent waking with a start,1.0,1
metastasis to heart of rheumatism of lumbar region,boring from body outward,1.0,1
back of neck snaps on stooping,rheumatic endocarditis,1.0,1
back of neck snaps on stooping,gasping respiration,1.0,1
back of neck snaps on stooping,stitches in muscles,1.0,1
back of neck snaps on stooping,painful stiffness of muscles of neck,1.0,1
back of neck snaps on stooping,severe stitches in internal muscles of forearm,1.0,1
back of neck snaps on stooping,redness of finger joints,1.0,1
back of neck snaps on stooping,boring pain at elbow,1.0,1
back of neck snaps on stooping,swelling of finger joints,1.0,1
back of neck snaps on stooping,oppressed respiration,1.0,1
back of neck snaps on stooping,spasms of acute cardiac pain,1.0,1
back of neck snaps on stooping,drawing stitches in hands,1.0,1
back of neck snaps on stooping,drawing stitches in forearms,1.0,1
back of neck snaps on stooping,tension of cervical muscles,1.0,1
back of neck snaps on stooping,painful sensation of stiffness in left side of neck,1.0,1
back of neck snaps on stooping,cardiac symptoms,1.0,1
back of neck snaps on stooping,every excitement increases condition,1.0,1
back of neck snaps on stooping,fibrous deposits on valves of heart,1.0,1
back of neck snaps on stooping,feeling of lameness from right knee to hip,1.0,1
back of neck snaps on stooping,trembling in all the limbs,1.0,1
back of neck snaps on stooping,muscular twitching about left shoulder joint,1.0,1
back of neck snaps on stooping,especially right side,1.0,1
back of neck snaps on stooping,feels as if suffocated,1.0,1
back of neck snaps on stooping,valvular insufficiency,1.0,1
back of neck snaps on stooping,dull stitch in right lumbar muscles,1.0,1
back of neck snaps on stooping,metastasis to heart of rheumatism of lumbar region,1.0,1
back of neck snaps on stooping,worse on bending head,1.0,1
back of neck snaps on stooping,stinging pressing in precordial region,1.0,1
back of neck snaps on stooping,cramp-like pain in ball of thumb,1.0,1
back of neck snaps on stooping,awakens with trembling,1.0,1
back of neck snaps on stooping,pain in upper arms with chills,1.0,1
back of neck snaps on stooping,pain,1.0,1
back of neck snaps on stooping,awakens in a fright,1.0,1
back of neck snaps on stooping,induration,1.0,1
back of neck snaps on stooping,loud blowing with each beat,1.0,1
back of neck snaps on stooping,awakens with fear,1.0,1
back of neck snaps on stooping,waking with sense of suffocation,1.0,1
back of neck snaps on stooping,drawing pain from lower portion of right foot to thigh,1.0,1
back of neck snaps on stooping,tension on bending finger joints,1.0,1
back of neck snaps on stooping,inability to lie down,1.0,1
back of neck snaps on stooping,frequent waking with a start,1.0,1
back of neck snaps on stooping,boring from body outward,1.0,1
drawing stitches in hands,rheumatic endocarditis,1.0,1
drawing stitches in hands,gasping respiration,1.0,1
drawing stitches in hands,stitches in muscles,1.0,1
drawing stitches in hands,painful stiffness of muscles of neck,1.0,1
drawing stitches in hands,severe stitches in internal muscles of forearm,1.0,1
drawing stitches in hands,redness of finger joints,1.0,1
drawing stitches in hands,boring pain at elbow,1.0,1
drawing stitches in hands,swelling of finger joints,1.0,1
drawing stitches in hands,oppressed respiration,1.0,1
drawing stitches in hands,spasms of acute cardiac pain,1.0,1
drawing stitches in hands,drawing stitches in forearms,1.0,1
drawing stitches in hands,tension of cervical muscles,1.0,1
drawing stitches in hands,painful sensation of stiffness in left side of neck,1.0,1
drawing stitches in hands,cardiac symptoms,1.0,1
drawing stitches in hands,every excitement increases condition,1.0,1
drawing stitches in hands,fibrous deposits on valves of heart,1.0,1
drawing stitches in hands,feeling of lameness from right knee to hip,1.0,1
drawing stitches in hands,trembling in all the limbs,1.0,1
drawing stitches in hands,muscular twitching about left shoulder joint,1.0,1
drawing stitches in hands,especially right side,1.0,1
drawing stitches in hands,feels as if suffocated,1.0,1
drawing stitches in hands,valvular insufficiency,1.0,1
drawing stitches in hands,dull stitch in right lumbar muscles,1.0,1
drawing stitches in hands,metastasis to heart of rheumatism of lumbar region,1.0,1
drawing stitches in hands,worse on bending head,1.0,1
drawing stitches in hands,stinging pressing in precordial region,1.0,1
drawing stitches in hands,cramp-like pain in ball of thumb,1.0,1
drawing stitches in hands,awakens with trembling,1.0,1
drawing stitches in hands,pain in upper arms with chills,1.0,1
drawing stitches in hands,pain,1.0,1
drawing stitches in hands,awakens in a fright,1.0,1
drawing stitches in hands,induration,1.0,1
drawing stitches in hands,loud blowing with each beat,1.0,1
drawing stitches in hands,awakens with fear,1.0,1
drawing stitches in hands,waking with sense of suffocation,1.0,1
drawing stitches in hands,drawing pain from lower portion of right foot to thigh,1.0,1
drawing stitches in hands,tension on bending finger joints,1.0,1
drawing stitches in hands,inability to lie down,1.0,1
drawing stitches in hands,back of neck snaps on stooping,1.0,1
drawing stitches in hands,frequent waking with a start,1.0,1
drawing stitches in hands,boring from body outward,1.0,1
swelling of finger joints,rheumatic endocarditis,0.5,1
swelling of finger joints,gasping respiration,0.5,1
swelling of finger joints,stitches in muscles,0.5,1
swelling of finger joints,painful stiffness of muscles of neck,0.5,1
swelling of finger joints,severe stitches in internal muscles of forearm,0.5,1
swelling of finger joints,redness of finger joints,0.5,1
swelling of finger joints,boring pain at elbow,0.5,1
swelling of finger joints,oppressed respiration,0.5,1
swelling of finger joints,spasms of acute cardiac pain,0.5,1
swelling of finger joints,drawing stitches in hands,0.5,1
swelling of finger joints,drawing stitches in forearms,0.5,1
swelling of finger joints,tension of cervical muscles,0.5,1
swelling of finger joints,painful sensation of stiffness in left side of neck,0.5,1
swelling of finger joints,cardiac symptoms,0.5,1
swelling of finger joints,every excitement increases condition,0.5,1
swelling of finger joints,fibrous deposits on valves of heart,0.5,1
swelling of finger joints,feeling of lameness from right knee to hip,0.5,1
swelling of finger joints,trembling in all the limbs,0.5,1
swelling of finger joints,muscular twitching about left shoulder joint,0.5,1
swelling of finger joints,especially right side,0.5,1
swelling of finger joints,feels as if suffocated,0.5,1
swelling of finger joints,valvular insufficiency,0.5,1
swelling of finger joints,dull stitch in right lumbar muscles,0.5,1
swelling of finger joints,metastasis to heart of rheumatism of lumbar region,0.5,1
swelling of finger joints,worse on bending head,0.5,1
swelling of finger joints,stinging pressing in precordial region,0.5,1
swelling of finger joints,cramp-like pain in ball of thumb,0.5,1
swelling of finger joints,awakens with trembling,0.5,1
swelling of finger joints,pain in upper arms with chills,0.5,1
swelling of finger joints,pain,0.5,1
swelling of finger joints,awakens in a fright,0.5,1
swelling of finger joints,induration,0.5,1
swelling of finger joints,loud blowing with each beat,0.5,1
swelling of finger joints,awakens with fear,0.5,1
swelling of finger joints,waking with sense of suffocation,0.5,1
swelling of finger joints,drawing pain from lower portion of right foot to thigh,0.5,1
swelling of finger joints,tension on bending finger joints,0.5,1
swelling of finger joints,inability to lie down,0.5,1
swelling of finger joints,back of neck snaps on stooping,0.5,1
swelling of finger joints,frequent waking with a start,0.5,1
swelling of finger joints,boring from body outward,0.5,1
dull stitch in right lumbar muscles,rheumatic endocarditis,1.0,1
dull stitch in right lumbar muscles,gasping respiration,1.0,1
dull stitch in right lumbar muscles,stitches in muscles,1.0,1
dull stitch in right lumbar muscles,painful stiffness of muscles of neck,1.0,1
dull stitch in right lumbar muscles,severe stitches in internal muscles of forearm,1.0,1
dull stitch in right lumbar muscles,redness of finger joints,1.0,1
dull stitch in right lumbar muscles,boring pain at elbow,1.0,1
dull stitch in right lumbar muscles,swelling of finger joints,1.0,1
dull stitch in right lumbar muscles,oppressed respiration,1.0,1
dull stitch in right lumbar muscles,spasms of acute cardiac pain,1.0,1
dull stitch in right lumbar muscles,drawing stitches in hands,1.0,1
dull stitch in right lumbar muscles,drawing stitches in forearms,1.0,1
dull stitch in right lumbar muscles,tension of cervical muscles,1.0,1
dull stitch in right lumbar muscles,painful sensation of stiffness in left side of neck,1.0,1
dull stitch in right lumbar muscles,cardiac symptoms,1.0,1
dull stitch in right lumbar muscles,every excitement increases condition,1.0,1
dull stitch in right lumbar muscles,fibrous deposits on valves of heart,1.0,1
dull stitch in right lumbar muscles,feeling of lameness from right knee to hip,1.0,1
dull stitch in right lumbar muscles,trembling in all the limbs,1.0,1
dull stitch in right lumbar muscles,muscular twitching about left shoulder joint,1.0,1
dull stitch in right lumbar muscles,especially right side,1.0,1
dull stitch in right lumbar muscles,feels as if suffocated,1.0,1
dull stitch in right lumbar muscles,valvular insufficiency,1.0,1
dull stitch in right lumbar muscles,metastasis to heart of rheumatism of lumbar region,1.0,1
dull stitch in right lumbar muscles,worse on bending head,1.0,1
dull stitch in right lumbar muscles,stinging pressing in precordial region,1.0,1
dull stitch in right lumbar muscles,cramp-like pain in ball of thumb,1.0,1
dull stitch in right lumbar muscles,awakens with trembling,1.0,1
dull stitch in right lumbar muscles,pain in upper arms with chills,1.0,1
dull stitch in right lumbar muscles,pain,1.0,1
dull stitch in right lumbar muscles,awakens in a fright,1.0,1
dull stitch in right lumbar muscles,induration,1.0,1
dull stitch in right lumbar muscles,loud blowing with each beat,1.0,1
dull stitch in right lumbar muscles,awakens with fear,1.0,1
dull stitch in right lumbar muscles,waking with sense of suffocation,1.0,1
dull stitch in right lumbar muscles,drawing pain from lower portion of right foot to thigh,1.0,1
dull stitch in right lumbar muscles,tension on bending finger joints,1.0,1
dull stitch in right lumbar muscles,inability to lie down,1.0,1
dull stitch in right lumbar muscles,back of neck snaps on stooping,1.0,1
dull stitch in right lumbar muscles,frequent waking with a start,1.0,1
dull stitch in right lumbar muscles,boring from body outward,1.0,1
awakens with trembling,rheumatic endocarditis,1.0,1
awakens with trembling,gasping respiration,1.0,1
awakens with trembling,stitches in muscles,1.0,1
awakens with trembling,painful stiffness of muscles of neck,1.0,1
awakens with trembling,severe stitches in internal muscles of forearm,1.0,1
awakens with trembling,redness of finger joints,1.0,1
awakens with trembling,boring pain at elbow,1.0,1
awakens with trembling,swelling of finger joints,1.0,1
awakens with trembling,oppressed respiration,1.0,1
awakens with trembling,spasms of acute cardiac pain,1.0,1
awakens with trembling,drawing stitches in hands,1.0,1
awakens with trembling,drawing stitches in forearms,1.0,1
awakens with trembling,tension of cervical muscles,1.0,1
awakens with trembling,painful sensation of stiffness in left side of neck,1.0,1
awakens with trembling,cardiac symptoms,1.0,1
awakens with trembling,every excitement increases condition,1.0,1
awakens with trembling,fibrous deposits on valves of heart,1.0,1
awakens with trembling,feeling of lameness from right knee to hip,1.0,1
awakens with trembling,trembling in all the limbs,1.0,1
awakens with trembling,muscular twitching about left shoulder joint,1.0,1
awakens with trembling,especially right side,1.0,1
awakens with trembling,feels as if suffocated,1.0,1
awakens with trembling,valvular insufficiency,1.0,1
awakens with trembling,dull stitch in right lumbar muscles,1.0,1
awakens with trembling,metastasis to heart of rheumatism of lumbar region,1.0,1
awakens with trembling,worse on bending head,1.0,1
awakens with trembling,stinging pressing in precordial region,1.0,1
awakens with trembling,cramp-like pain in ball of thumb,1.0,1
awakens with trembling,pain in upper arms with chills,1.0,1
awakens with trembling,pain,1.0,1
awakens with trembling,awakens in a fright,1.0,1
awakens with trembling,induration,1.0,1
awakens with trembling,loud blowing with each beat,1.0,1
awakens with trembling,awakens with fear,1.0,1
awakens with trembling,waking with sense of suffocation,1.0,1
awakens with trembling,drawing pain from lower portion of right foot to thigh,1.0,1
awakens with trembling,tension on bending finger joints,1.0,1
awakens with trembling,inability to lie down,1.0,1
awakens with trembling,back of neck snaps on stooping,1.0,1
awakens with trembling,frequent waking with a start,1.0,1
awakens with trembling,boring from body outward,1.0,1
redness of finger joints,rheumatic endocarditis,1.0,1
redness of finger joints,gasping respiration,1.0,1
redness of finger joints,stitches in muscles,1.0,1
redness of finger joints,painful stiffness of muscles of neck,1.0,1
redness of finger joints,severe stitches in internal muscles of forearm,1.0,1
redness of finger joints,boring pain at elbow,1.0,1
redness of finger joints,swelling of finger joints,1.0,1
redness of finger joints,oppressed respiration,1.0,1
redness of finger joints,spasms of acute cardiac pain,1.0,1
redness of finger joints,drawing stitches in hands,1.0,1
redness of finger joints,drawing stitches in forearms,1.0,1
redness of finger joints,tension of cervical muscles,1.0,1
redness of finger joints,painful sensation of stiffness in left side of neck,1.0,1
redness of finger joints,cardiac symptoms,1.0,1
redness of finger joints,every excitement increases condition,1.0,1
redness of finger joints,fibrous deposits on valves of heart,1.0,1
redness of finger joints,feeling of lameness from right knee to hip,1.0,1
redness of finger joints,trembling in all the limbs,1.0,1
redness of finger joints,muscular twitching about left shoulder joint,1.0,1
redness of finger joints,especially right side,1.0,1
redness of finger joints,feels as if suffocated,1.0,1
redness of finger joints,valvular insufficiency,1.0,1
redness of finger joints,dull stitch in right lumbar muscles,1.0,1
redness of finger joints,metastasis to heart of rheumatism of lumbar region,1.0,1
redness of finger joints,worse on bending head,1.0,1
redness of finger joints,stinging pressing in precordial region,1.0,1
redness of finger joints,cramp-like pain in ball of thumb,1.0,1
redness of finger joints,awakens with trembling,1.0,1
redness of finger joints,pain in upper arms with chills,1.0,1
redness of finger joints,pain,1.0,1
redness of finger joints,awakens in a fright,1.0,1
redness of finger joints,induration,1.0,1
redness of finger joints,loud blowing with each beat,1.0,1
redness of finger joints,awakens with fear,1.0,1
redness of finger joints,waking with sense of suffocation,1.0,1
redness of finger joints,drawing pain from lower portion of right foot to thigh,1.0,1
redness of finger joints,tension on bending finger joints,1.0,1
redness of finger joints,inability to lie down,1.0,1
redness of finger joints,back of neck snaps on stooping,1.0,1
redness of finger joints,frequent waking with a start,1.0,1
redness of finger joints,boring from body outward,1.0,1
frequent waking with a start,rheumatic endocarditis,1.0,1
frequent waking with a start,gasping respiration,1.0,1
frequent waking with a start,stitches in muscles,1.0,1
frequent waking with a start,painful stiffness of muscles of neck,1.0,1
frequent waking with a start,severe stitches in internal muscles of forearm,1.0,1
frequent waking with a start,redness of finger joints,1.0,1
frequent waking with a start,boring pain at elbow,1.0,1
frequent waking with a start,swelling of finger joints,1.0,1
frequent waking with a start,oppressed respiration,1.0,1
frequent waking with a start,spasms of acute cardiac pain,1.0,1
frequent waking with a start,drawing stitches in hands,1.0,1
frequent waking with a start,drawing stitches in forearms,1.0,1
frequent waking with a start,tension of cervical muscles,1.0,1
frequent waking with a start,painful sensation of stiffness in left side of neck,1.0,1
frequent waking with a start,cardiac symptoms,1.0,1
frequent waking with a start,every excitement increases condition,1.0,1
frequent waking with a start,fibrous deposits on valves of heart,1.0,1
frequent waking with a start,feeling of lameness from right knee to hip,1.0,1
frequent waking with a start,trembling in all the limbs,1.0,1
frequent waking with a start,muscular twitching about left shoulder joint,1.0,1
frequent waking with a start,especially right side,1.0,1
frequent waking with a start,feels as if suffocated,1.0,1
frequent waking with a start,valvular insufficiency,1.0,1
frequent waking with a start,dull stitch in right lumbar muscles,1.0,1
frequent waking with a start,metastasis to heart of rheumatism of lumbar region,1.0,1
frequent waking with a start,worse on bending head,1.0,1
frequent waking with a start,stinging pressing in precordial region,1.0,1
frequent waking with a start,cramp-like pain in ball of thumb,1.0,1
frequent waking with a start,awakens with trembling,1.0,1
frequent waking with a start,pain in upper arms with chills,1.0,1
frequent waking with a start,pain,1.0,1
frequent waking with a start,awakens in a fright,1.0,1
frequent waking with a start,induration,1.0,1
frequent waking with a start,loud blowing with each beat,1.0,1
frequent waking with a start,awakens with fear,1.0,1
frequent waking with a start,waking with sense of suffocation,1.0,1
frequent waking with a start,drawing pain from lower portion of right foot to thigh,1.0,1
frequent waking with a start,tension on bending finger joints,1.0,1
frequent waking with a start,inability to lie down,1.0,1
frequent waking with a start,back of neck snaps on stooping,1.0,1
frequent waking with a start,boring from body outward,1.0,1
pain in upper arms with chills,rheumatic endocarditis,1.0,1
pain in upper arms with chills,gasping respiration,1.0,1
pain in upper arms with chills,stitches in muscles,1.0,1
pain in upper arms with chills,painful stiffness of muscles of neck,1.0,1
pain in upper arms with chills,severe stitches in internal muscles of forearm,1.0,1
pain in upper arms with chills,redness of finger joints,1.0,1
pain in upper arms with chills,boring pain at elbow,1.0,1
pain in upper arms with chills,swelling of finger joints,1.0,1
pain in upper arms with chills,oppressed respiration,1.0,1
pain in upper arms with chills,spasms of acute cardiac pain,1.0,1
pain in upper arms with chills,drawing stitches in hands,1.0,1
pain in upper arms with chills,drawing stitches in forearms,1.0,1
pain in upper arms with chills,tension of cervical muscles,1.0,1
pain in upper arms with chills,painful sensation of stiffness in left side of neck,1.0,1
pain in upper arms with chills,cardiac symptoms,1.0,1
pain in upper arms with chills,every excitement increases condition,1.0,1
pain in upper arms with chills,fibrous deposits on valves of heart,1.0,1
pain in upper arms with chills,feeling of lameness from right knee to hip,1.0,1
pain in upper arms with chills,trembling in all the limbs,1.0,1
pain in upper arms with chills,muscular twitching about left shoulder joint,1.0,1
pain in upper arms with chills,especially right side,1.0,1
pain in upper arms with chills,feels as if suffocated,1.0,1
pain in upper arms with chills,valvular insufficiency,1.0,1
pain in upper arms with chills,dull stitch in right lumbar muscles,1.0,1
pain in upper arms with chills,metastasis to heart of rheumatism of lumbar region,1.0,1
pain in upper arms with chills,worse on bending head,1.0,1
pain in upper arms with chills,stinging pressing in precordial region,1.0,1
pain in upper arms with chills,cramp-like pain in ball of thumb,1.0,1
pain in upper arms with chills,awakens with trembling,1.0,1
pain in upper arms with chills,pain,1.0,1
pain in upper arms with chills,awakens in a fright,1.0,1
pain in upper arms with chills,induration,1.0,1
pain in upper arms with chills,loud blowing with each beat,1.0,1
pain in upper arms with chills,awakens with fear,1.0,1
pain in upper arms with chills,waking with sense of suffocation,1.0,1
pain in upper arms with chills,drawing pain from lower portion of right foot to thigh,1.0,1
pain in upper arms with chills,tension on bending finger joints,1.0,1
pain in upper arms with chills,inability to lie down,1.0,1
pain in upper arms with chills,back of neck snaps on stooping,1.0,1
pain in upper arms with chills,frequent waking with a start,1.0,1
pain in upper arms with chills,boring from body outward,1.0,1
tension on bending finger joints,rheumatic endocarditis,1.0,1
tension on bending finger joints,gasping respiration,1.0,1
tension on bending finger joints,stitches in muscles,1.0,1
tension on bending finger joints,painful stiffness of muscles of neck,1.0,1
tension on bending finger joints,severe stitches in internal muscles of forearm,1.0,1
tension on bending finger joints,redness of finger joints,1.0,1
tension on bending finger joints,boring pain at elbow,1.0,1
tension on bending finger joints,swelling of finger joints,1.0,1
tension on bending finger joints,oppressed respiration,1.0,1
tension on bending finger joints,spasms of acute cardiac pain,1.0,1
tension on bending finger joints,drawing stitches in hands,1.0,1
tension on bending finger joints,drawing stitches in forearms,1.0,1
tension on bending finger joints,tension of cervical muscles,1.0,1
tension on bending finger joints,painful sensation of stiffness in left side of neck,1.0,1
tension on bending finger joints,cardiac symptoms,1.0,1
tension on bending finger joints,every excitement increases condition,1.0,1
tension on bending finger joints,fibrous deposits on valves of heart,1.0,1
tension on bending finger joints,feeling of lameness from right knee to hip,1.0,1
tension on bending finger joints,trembling in all the limbs,1.0,1
tension on bending finger joints,muscular twitching about left shoulder joint,1.0,1
tension on bending finger joints,especially right side,1.0,1
tension on bending finger joints,feels as if suffocated,1.0,1
tension on bending finger joints,valvular insufficiency,1.0,1
tension on bending finger joints,dull stitch in right lumbar muscles,1.0,1
tension on bending finger joints,metastasis to heart of rheumatism of lumbar region,1.0,1
tension on bending finger joints,worse on bending head,1.0,1
tension on bending finger joints,stinging pressing in precordial region,1.0,1
tension on bending finger joints,cramp-like pain in ball of thumb,1.0,1
tension on bending finger joints,awakens with trembling,1.0,1
tension on bending finger joints,pain in upper arms with chills,1.0,1
tension on bending finger joints,pain,1.0,1
tension on bending finger joints,awakens in a fright,1.0,1
tension on bending finger joints,induration,1.0,1
tension on bending finger joints,loud blowing with each beat,1.0,1
tension on bending finger joints,awakens with fear,1.0,1
tension on bending finger joints,waking with sense of suffocation,1.0,1
tension on bending finger joints,drawing pain from lower portion of right foot to thigh,1.0,1
tension on bending finger joints,inability to lie down,1.0,1
tension on bending finger joints,back of neck snaps on stooping,1.0,1
tension on bending finger joints,frequent waking with a start,1.0,1
tension on bending finger joints,boring from body outward,1.0,1
painful sensation of stiffness in left side of neck,rheumatic endocarditis,1.0,1
