### Cluster 34 — Symptoms (63)
Symptom,Frequency
palpitation violent,2
endocarditis,2
cataract of left eye,1
sharp stabbing pains through eyeballs,1
rheumatic affections of heart,1
systolic blowing at apex,1
tearing pain as of a sprain,1
suffocative spells from least motion,1
slightest jar causes intense pain,1
pericarditis in rheumatism,1
painful numbness,1
severe stitching pains in cardiac region,1
putrid odour from mouth,1
stabbing pains,1
precordial pain,1
severe dyspnea,1
dyspnea from lying on back,1
acute pericarditis,1
tearing pain in left knee,1
drawing tearing in right thigh,1
profuse sweat,1
violent irregular heart action,1
much anxiety,1
knock causes intense pain,1
muscles of eyeball stiff on motion,1
strabismus,1
endocardial pain,1
pressive pain above right wrist,1
stinging in joints,1
nightly pains of extreme severity,1
commencing valvular disease,1
tongue coated yellow,1
contraction of flexors of fingers,1
painful contractions of muscles of chest,1
stitches in bends of elbows,1
gonorrheal ophthalmia,1
sensitive to slightest touch,1
rheumatism of nape of neck,1
tongue coated white,1
cannot get enough air,1
pains radiating back into head,1
eyeball sensitive to touch,1
itching of nose,1
stinging pains in limbs,1
neuralgic pains from cold damp rainy weather,1
hard nodosities of hands,1
stitching in joints,1
severe neuralgic pains,1
pericarditis,1
hard nodosities of toes,1
stitches about heart,1
sticking pains through eyeballs,1
dilated pupils,1
tearing pain in phalanges of right thumb,1
rheumatic troubles in left side of chest,2
very sensitive to cold air,1
sticking pains,1
severe pain,1
pains radiate to bones of eye socket,1
rheumatic inflammations of heart,1
endocarditis with insufficiency of mitral valve,1
persistent stitch in left thigh,1
cutting piercing pain through left chest near sternum to back,1

### Top Remedies
Remedy,Symptoms_Covered
spigelia,63
spongia,2

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
hard nodosities of toes,acute pericarditis,1.0,1
hard nodosities of toes,tearing pain in left knee,1.0,1
hard nodosities of toes,drawing tearing in right thigh,1.0,1
hard nodosities of toes,profuse sweat,1.0,1
hard nodosities of toes,violent irregular heart action,1.0,1
hard nodosities of toes,much anxiety,1.0,1
hard nodosities of toes,knock causes intense pain,1.0,1
hard nodosities of toes,muscles of eyeball stiff on motion,1.0,1
hard nodosities of toes,strabismus,1.0,1
hard nodosities of toes,endocardial pain,1.0,1
hard nodosities of toes,palpitation violent,1.0,1
hard nodosities of toes,pressive pain above right wrist,1.0,1
hard nodosities of toes,stinging in joints,1.0,1
hard nodosities of toes,nightly pains of extreme severity,1.0,1
hard nodosities of toes,commencing valvular disease,1.0,1
hard nodosities of toes,tongue coated yellow,1.0,1
hard nodosities of toes,contraction of flexors of fingers,1.0,1
hard nodosities of toes,painful contractions of muscles of chest,1.0,1
hard nodosities of toes,stitches in bends of elbows,1.0,1
hard nodosities of toes,gonorrheal ophthalmia,1.0,1
hard nodosities of toes,sensitive to slightest touch,1.0,1
hard nodosities of toes,rheumatism of nape of neck,1.0,1
hard nodosities of toes,tongue coated white,1.0,1
hard nodosities of toes,cannot get enough air,1.0,1
hard nodosities of toes,pains radiating back into head,1.0,1
hard nodosities of toes,eyeball sensitive to touch,1.0,1
hard nodosities of toes,itching of nose,1.0,1
hard nodosities of toes,stinging pains in limbs,1.0,1
hard nodosities of toes,neuralgic pains from cold damp rainy weather,1.0,1
hard nodosities of toes,hard nodosities of hands,1.0,1
hard nodosities of toes,stitching in joints,1.0,1
hard nodosities of toes,severe neuralgic pains,1.0,1
hard nodosities of toes,pericarditis,1.0,1
hard nodosities of toes,stitches about heart,1.0,1
hard nodosities of toes,sticking pains through eyeballs,1.0,1
hard nodosities of toes,dilated pupils,1.0,1
hard nodosities of toes,tearing pain in phalanges of right thumb,1.0,1
hard nodosities of toes,rheumatic troubles in left side of chest,1.0,1
hard nodosities of toes,very sensitive to cold air,1.0,1
hard nodosities of toes,sticking pains,1.0,1
hard nodosities of toes,severe pain,1.0,1
hard nodosities of toes,pains radiate to bones of eye socket,1.0,1
hard nodosities of toes,rheumatic inflammations of heart,1.0,1
hard nodosities of toes,endocarditis,1.0,1
hard nodosities of toes,endocarditis with insufficiency of mitral valve,1.0,1
hard nodosities of toes,persistent stitch in left thigh,1.0,1
hard nodosities of toes,cutting piercing pain through left chest near sternum to back,1.0,1
stitching in joints,cataract of left eye,1.0,1
stitching in joints,sharp stabbing pains through eyeballs,1.0,1
stitching in joints,rheumatic affections of heart,1.0,1
stitching in joints,systolic blowing at apex,1.0,1
stitching in joints,tearing pain as of a sprain,1.0,1
stitching in joints,suffocative spells from least motion,1.0,1
stitching in joints,slightest jar causes intense pain,1.0,1
stitching in joints,pericarditis in rheumatism,1.0,1
stitching in joints,painful numbness,1.0,1
stitching in joints,severe stitching pains in cardiac region,1.0,1
stitching in joints,putrid odour from mouth,1.0,1
stitching in joints,stabbing pains,1.0,1
stitching in joints,precordial pain,1.0,1
stitching in joints,severe dyspnea,1.0,1
stitching in joints,dyspnea from lying on back,1.0,1
stitching in joints,acute pericarditis,1.0,1
stitching in joints,tearing pain in left knee,1.0,1
stitching in joints,drawing tearing in right thigh,1.0,1
stitching in joints,profuse sweat,1.0,1
stitching in joints,violent irregular heart action,1.0,1
stitching in joints,much anxiety,1.0,1
stitching in joints,knock causes intense pain,1.0,1
stitching in joints,muscles of eyeball stiff on motion,1.0,1
stitching in joints,strabismus,1.0,1
stitching in joints,endocardial pain,1.0,1
stitching in joints,palpitation violent,1.0,1
stitching in joints,pressive pain above right wrist,1.0,1
stitching in joints,stinging in joints,1.0,1
stitching in joints,nightly pains of extreme severity,1.0,1
stitching in joints,commencing valvular disease,1.0,1
stitching in joints,tongue coated yellow,1.0,1
stitching in joints,contraction of flexors of fingers,1.0,1
stitching in joints,painful contractions of muscles of chest,1.0,1
stitching in joints,stitches in bends of elbows,1.0,1
stitching in joints,gonorrheal ophthalmia,1.0,1
stitching in joints,sensitive to slightest touch,1.0,1
stitching in joints,rheumatism of nape of neck,1.0,1
stitching in joints,tongue coated white,1.0,1
stitching in joints,cannot get enough air,1.0,1
stitching in joints,pains radiating back into head,1.0,1
stitching in joints,eyeball sensitive to touch,1.0,1
stitching in joints,itching of nose,1.0,1
stitching in joints,stinging pains in limbs,1.0,1
stitching in joints,neuralgic pains from cold damp rainy weather,1.0,1
stitching in joints,hard nodosities of hands,1.0,1
stitching in joints,severe neuralgic pains,1.0,1
stitching in joints,pericarditis,1.0,1
stitching in joints,hard nodosities of toes,1.0,1
stitching in joints,stitches about heart,1.0,1
stitching in joints,sticking pains through eyeballs,1.0,1
stitching in joints,dilated pupils,1.0,1
stitching in joints,tearing pain in phalanges of right thumb,1.0,1
stitching in joints,rheumatic troubles in left side of chest,1.0,1
stitching in joints,very sensitive to cold air,1.0,1
stitching in joints,sticking pains,1.0,1
stitching in joints,severe pain,1.0,1
stitching in joints,pains radiate to bones of eye socket,1.0,1
stitching in joints,rheumatic inflammations of heart,1.0,1
stitching in joints,endocarditis,1.0,1
stitching in joints,endocarditis with insufficiency of mitral valve,1.0,1
stitching in joints,persistent stitch in left thigh,1.0,1
stitching in joints,cutting piercing pain through left chest near sternum to back,1.0,1
profuse sweat,cataract of left eye,1.0,1
profuse sweat,sharp stabbing pains through eyeballs,1.0,1
profuse sweat,rheumatic affections of heart,1.0,1
profuse sweat,systolic blowing at apex,1.0,1
profuse sweat,tearing pain as of a sprain,1.0,1
profuse sweat,suffocative spells from least motion,1.0,1
profuse sweat,slightest jar causes intense pain,1.0,1
profuse sweat,pericarditis in rheumatism,1.0,1
profuse sweat,painful numbness,1.0,1
profuse sweat,severe stitching pains in cardiac region,1.0,1
profuse sweat,putrid odour from mouth,1.0,1
profuse sweat,stabbing pains,1.0,1
profuse sweat,precordial pain,1.0,1
profuse sweat,severe dyspnea,1.0,1
profuse sweat,dyspnea from lying on back,1.0,1
profuse sweat,acute pericarditis,1.0,1
profuse sweat,tearing pain in left knee,1.0,1
profuse sweat,drawing tearing in right thigh,1.0,1
profuse sweat,violent irregular heart action,1.0,1
profuse sweat,much anxiety,1.0,1
profuse sweat,knock causes intense pain,1.0,1
profuse sweat,muscles of eyeball stiff on motion,1.0,1
profuse sweat,strabismus,1.0,1
profuse sweat,endocardial pain,1.0,1
profuse sweat,palpitation violent,1.0,1
profuse sweat,pressive pain above right wrist,1.0,1
profuse sweat,stinging in joints,1.0,1
profuse sweat,nightly pains of extreme severity,1.0,1
profuse sweat,commencing valvular disease,1.0,1
profuse sweat,tongue coated yellow,1.0,1
profuse sweat,contraction of flexors of fingers,1.0,1
profuse sweat,painful contractions of muscles of chest,1.0,1
profuse sweat,stitches in bends of elbows,1.0,1
profuse sweat,gonorrheal ophthalmia,1.0,1
profuse sweat,sensitive to slightest touch,1.0,1
profuse sweat,rheumatism of nape of neck,1.0,1
profuse sweat,tongue coated white,1.0,1
profuse sweat,cannot get enough air,1.0,1
profuse sweat,pains radiating back into head,1.0,1
profuse sweat,eyeball sensitive to touch,1.0,1
profuse sweat,itching of nose,1.0,1
profuse sweat,stinging pains in limbs,1.0,1
profuse sweat,neuralgic pains from cold damp rainy weather,1.0,1
profuse sweat,hard nodosities of hands,1.0,1
profuse sweat,stitching in joints,1.0,1
profuse sweat,severe neuralgic pains,1.0,1
profuse sweat,pericarditis,1.0,1
profuse sweat,hard nodosities of toes,1.0,1
profuse sweat,stitches about heart,1.0,1
profuse sweat,sticking pains through eyeballs,1.0,1
profuse sweat,dilated pupils,1.0,1
profuse sweat,tearing pain in phalanges of right thumb,1.0,1
profuse sweat,rheumatic troubles in left side of chest,1.0,1
profuse sweat,very sensitive to cold air,1.0,1
profuse sweat,sticking pains,1.0,1
profuse sweat,severe pain,1.0,1
profuse sweat,pains radiate to bones of eye socket,1.0,1
profuse sweat,rheumatic inflammations of heart,1.0,1
profuse sweat,endocarditis,1.0,1
profuse sweat,endocarditis with insufficiency of mitral valve,1.0,1
profuse sweat,persistent stitch in left thigh,1.0,1
profuse sweat,cutting piercing pain through left chest near sternum to back,1.0,1
commencing valvular disease,cataract of left eye,1.0,1
commencing valvular disease,sharp stabbing pains through eyeballs,1.0,1
commencing valvular disease,rheumatic affections of heart,1.0,1
commencing valvular disease,systolic blowing at apex,1.0,1
commencing valvular disease,tearing pain as of a sprain,1.0,1
commencing valvular disease,suffocative spells from least motion,1.0,1
commencing valvular disease,slightest jar causes intense pain,1.0,1
commencing valvular disease,pericarditis in rheumatism,1.0,1
commencing valvular disease,painful numbness,1.0,1
commencing valvular disease,severe stitching pains in cardiac region,1.0,1
commencing valvular disease,putrid odour from mouth,1.0,1
commencing valvular disease,stabbing pains,1.0,1
commencing valvular disease,precordial pain,1.0,1
commencing valvular disease,severe dyspnea,1.0,1
commencing valvular disease,dyspnea from lying on back,1.0,1
commencing valvular disease,acute pericarditis,1.0,1
commencing valvular disease,tearing pain in left knee,1.0,1
commencing valvular disease,drawing tearing in right thigh,1.0,1
commencing valvular disease,profuse sweat,1.0,1
commencing valvular disease,violent irregular heart action,1.0,1
commencing valvular disease,much anxiety,1.0,1
commencing valvular disease,knock causes intense pain,1.0,1
commencing valvular disease,muscles of eyeball stiff on motion,1.0,1
commencing valvular disease,strabismus,1.0,1
commencing valvular disease,endocardial pain,1.0,1
commencing valvular disease,palpitation violent,1.0,1
commencing valvular disease,pressive pain above right wrist,1.0,1
commencing valvular disease,stinging in joints,1.0,1
commencing valvular disease,nightly pains of extreme severity,1.0,1
commencing valvular disease,tongue coated yellow,1.0,1
commencing valvular disease,contraction of flexors of fingers,1.0,1
commencing valvular disease,painful contractions of muscles of chest,1.0,1
commencing valvular disease,stitches in bends of elbows,1.0,1
commencing valvular disease,gonorrheal ophthalmia,1.0,1
commencing valvular disease,sensitive to slightest touch,1.0,1
commencing valvular disease,rheumatism of nape of neck,1.0,1
commencing valvular disease,tongue coated white,1.0,1
commencing valvular disease,cannot get enough air,1.0,1
commencing valvular disease,pains radiating back into head,1.0,1
commencing valvular disease,eyeball sensitive to touch,1.0,1
commencing valvular disease,itching of nose,1.0,1
commencing valvular disease,stinging pains in limbs,1.0,1
commencing valvular disease,neuralgic pains from cold damp rainy weather,1.0,1
commencing valvular disease,hard nodosities of hands,1.0,1
commencing valvular disease,stitching in joints,1.0,1
commencing valvular disease,severe neuralgic pains,1.0,1
commencing valvular disease,pericarditis,1.0,1
commencing valvular disease,hard nodosities of toes,1.0,1
commencing valvular disease,stitches about heart,1.0,1
commencing valvular disease,sticking pains through eyeballs,1.0,1
commencing valvular disease,dilated pupils,1.0,1
commencing valvular disease,tearing pain in phalanges of right thumb,1.0,1
commencing valvular disease,rheumatic troubles in left side of chest,1.0,1
commencing valvular disease,very sensitive to cold air,1.0,1
commencing valvular disease,sticking pains,1.0,1
commencing valvular disease,severe pain,1.0,1
commencing valvular disease,pains radiate to bones of eye socket,1.0,1
commencing valvular disease,rheumatic inflammations of heart,1.0,1
commencing valvular disease,endocarditis,1.0,1
commencing valvular disease,endocarditis with insufficiency of mitral valve,1.0,1
commencing valvular disease,persistent stitch in left thigh,1.0,1
commencing valvular disease,cutting piercing pain through left chest near sternum to back,1.0,1
sticking pains,cataract of left eye,1.0,1
sticking pains,sharp stabbing pains through eyeballs,1.0,1
sticking pains,rheumatic affections of heart,1.0,1
sticking pains,systolic blowing at apex,1.0,1
sticking pains,tearing pain as of a sprain,1.0,1
sticking pains,suffocative spells from least motion,1.0,1
sticking pains,slightest jar causes intense pain,1.0,1
sticking pains,pericarditis in rheumatism,1.0,1
sticking pains,painful numbness,1.0,1
sticking pains,severe stitching pains in cardiac region,1.0,1
sticking pains,putrid odour from mouth,1.0,1
sticking pains,stabbing pains,1.0,1
sticking pains,precordial pain,1.0,1
sticking pains,severe dyspnea,1.0,1
sticking pains,dyspnea from lying on back,1.0,1
sticking pains,acute pericarditis,1.0,1
sticking pains,tearing pain in left knee,1.0,1
sticking pains,drawing tearing in right thigh,1.0,1
sticking pains,profuse sweat,1.0,1
sticking pains,violent irregular heart action,1.0,1
sticking pains,much anxiety,1.0,1
sticking pains,knock causes intense pain,1.0,1
sticking pains,muscles of eyeball stiff on motion,1.0,1
sticking pains,strabismus,1.0,1
sticking pains,endocardial pain,1.0,1
sticking pains,palpitation violent,1.0,1
sticking pains,pressive pain above right wrist,1.0,1
sticking pains,stinging in joints,1.0,1
sticking pains,nightly pains of extreme severity,1.0,1
sticking pains,commencing valvular disease,1.0,1
sticking pains,tongue coated yellow,1.0,1
sticking pains,contraction of flexors of fingers,1.0,1
sticking pains,painful contractions of muscles of chest,1.0,1
sticking pains,stitches in bends of elbows,1.0,1
sticking pains,gonorrheal ophthalmia,1.0,1
sticking pains,sensitive to slightest touch,1.0,1
sticking pains,rheumatism of nape of neck,1.0,1
sticking pains,tongue coated white,1.0,1
sticking pains,cannot get enough air,1.0,1
sticking pains,pains radiating back into head,1.0,1
sticking pains,eyeball sensitive to touch,1.0,1
sticking pains,itching of nose,1.0,1
sticking pains,stinging pains in limbs,1.0,1
sticking pains,neuralgic pains from cold damp rainy weather,1.0,1
sticking pains,hard nodosities of hands,1.0,1
sticking pains,stitching in joints,1.0,1
sticking pains,severe neuralgic pains,1.0,1
sticking pains,pericarditis,1.0,1
sticking pains,hard nodosities of toes,1.0,1
sticking pains,stitches about heart,1.0,1
sticking pains,sticking pains through eyeballs,1.0,1
sticking pains,dilated pupils,1.0,1
sticking pains,tearing pain in phalanges of right thumb,1.0,1
sticking pains,rheumatic troubles in left side of chest,1.0,1
sticking pains,very sensitive to cold air,1.0,1
sticking pains,severe pain,1.0,1
sticking pains,pains radiate to bones of eye socket,1.0,1
sticking pains,rheumatic inflammations of heart,1.0,1
sticking pains,endocarditis,1.0,1
sticking pains,endocarditis with insufficiency of mitral valve,1.0,1
sticking pains,persistent stitch in left thigh,1.0,1
sticking pains,cutting piercing pain through left chest near sternum to back,1.0,1
stinging in joints,cataract of left eye,1.0,1
stinging in joints,sharp stabbing pains through eyeballs,1.0,1
stinging in joints,rheumatic affections of heart,1.0,1
stinging in joints,systolic blowing at apex,1.0,1
stinging in joints,tearing pain as of a sprain,1.0,1
stinging in joints,suffocative spells from least motion,1.0,1
stinging in joints,slightest jar causes intense pain,1.0,1
stinging in joints,pericarditis in rheumatism,1.0,1
stinging in joints,painful numbness,1.0,1
stinging in joints,severe stitching pains in cardiac region,1.0,1
stinging in joints,putrid odour from mouth,1.0,1
stinging in joints,stabbing pains,1.0,1
stinging in joints,precordial pain,1.0,1
stinging in joints,severe dyspnea,1.0,1
stinging in joints,dyspnea from lying on back,1.0,1
stinging in joints,acute pericarditis,1.0,1
stinging in joints,tearing pain in left knee,1.0,1
stinging in joints,drawing tearing in right thigh,1.0,1
stinging in joints,profuse sweat,1.0,1
stinging in joints,violent irregular heart action,1.0,1
stinging in joints,much anxiety,1.0,1
stinging in joints,knock causes intense pain,1.0,1
stinging in joints,muscles of eyeball stiff on motion,1.0,1
stinging in joints,strabismus,1.0,1
stinging in joints,endocardial pain,1.0,1
stinging in joints,palpitation violent,1.0,1
stinging in joints,pressive pain above right wrist,1.0,1
stinging in joints,nightly pains of extreme severity,1.0,1
stinging in joints,commencing valvular disease,1.0,1
stinging in joints,tongue coated yellow,1.0,1
stinging in joints,contraction of flexors of fingers,1.0,1
stinging in joints,painful contractions of muscles of chest,1.0,1
stinging in joints,stitches in bends of elbows,1.0,1
stinging in joints,gonorrheal ophthalmia,1.0,1
stinging in joints,sensitive to slightest touch,1.0,1
stinging in joints,rheumatism of nape of neck,1.0,1
stinging in joints,tongue coated white,1.0,1
stinging in joints,cannot get enough air,1.0,1
stinging in joints,pains radiating back into head,1.0,1
stinging in joints,eyeball sensitive to touch,1.0,1
stinging in joints,itching of nose,1.0,1
stinging in joints,stinging pains in limbs,1.0,1
stinging in joints,neuralgic pains from cold damp rainy weather,1.0,1
stinging in joints,hard nodosities of hands,1.0,1
stinging in joints,stitching in joints,1.0,1
stinging in joints,severe neuralgic pains,1.0,1
stinging in joints,pericarditis,1.0,1
stinging in joints,hard nodosities of toes,1.0,1
stinging in joints,stitches about heart,1.0,1
stinging in joints,sticking pains through eyeballs,1.0,1
stinging in joints,dilated pupils,1.0,1
stinging in joints,tearing pain in phalanges of right thumb,1.0,1
stinging in joints,rheumatic troubles in left side of chest,1.0,1
stinging in joints,very sensitive to cold air,1.0,1
stinging in joints,sticking pains,1.0,1
stinging in joints,severe pain,1.0,1
stinging in joints,pains radiate to bones of eye socket,1.0,1
stinging in joints,rheumatic inflammations of heart,1.0,1
stinging in joints,endocarditis,1.0,1
stinging in joints,endocarditis with insufficiency of mitral valve,1.0,1
stinging in joints,persistent stitch in left thigh,1.0,1
stinging in joints,cutting piercing pain through left chest near sternum to back,1.0,1
acute pericarditis,cataract of left eye,1.0,1
acute pericarditis,sharp stabbing pains through eyeballs,1.0,1
acute pericarditis,rheumatic affections of heart,1.0,1
acute pericarditis,systolic blowing at apex,1.0,1
acute pericarditis,tearing pain as of a sprain,1.0,1
acute pericarditis,suffocative spells from least motion,1.0,1
acute pericarditis,slightest jar causes intense pain,1.0,1
acute pericarditis,pericarditis in rheumatism,1.0,1
acute pericarditis,painful numbness,1.0,1
acute pericarditis,severe stitching pains in cardiac region,1.0,1
acute pericarditis,putrid odour from mouth,1.0,1
acute pericarditis,stabbing pains,1.0,1
acute pericarditis,precordial pain,1.0,1
acute pericarditis,severe dyspnea,1.0,1
acute pericarditis,dyspnea from lying on back,1.0,1
acute pericarditis,tearing pain in left knee,1.0,1
acute pericarditis,drawing tearing in right thigh,1.0,1
acute pericarditis,profuse sweat,1.0,1
acute pericarditis,violent irregular heart action,1.0,1
acute pericarditis,much anxiety,1.0,1
acute pericarditis,knock causes intense pain,1.0,1
acute pericarditis,muscles of eyeball stiff on motion,1.0,1
acute pericarditis,strabismus,1.0,1
acute pericarditis,endocardial pain,1.0,1
acute pericarditis,palpitation violent,1.0,1
acute pericarditis,pressive pain above right wrist,1.0,1
acute pericarditis,stinging in joints,1.0,1
acute pericarditis,nightly pains of extreme severity,1.0,1
acute pericarditis,commencing valvular disease,1.0,1
acute pericarditis,tongue coated yellow,1.0,1
acute pericarditis,contraction of flexors of fingers,1.0,1
acute pericarditis,painful contractions of muscles of chest,1.0,1
acute pericarditis,stitches in bends of elbows,1.0,1
acute pericarditis,gonorrheal ophthalmia,1.0,1
acute pericarditis,sensitive to slightest touch,1.0,1
acute pericarditis,rheumatism of nape of neck,1.0,1
acute pericarditis,tongue coated white,1.0,1
acute pericarditis,cannot get enough air,1.0,1
acute pericarditis,pains radiating back into head,1.0,1
acute pericarditis,eyeball sensitive to touch,1.0,1
acute pericarditis,itching of nose,1.0,1
acute pericarditis,stinging pains in limbs,1.0,1
acute pericarditis,neuralgic pains from cold damp rainy weather,1.0,1
acute pericarditis,hard nodosities of hands,1.0,1
acute pericarditis,stitching in joints,1.0,1
acute pericarditis,severe neuralgic pains,1.0,1
acute pericarditis,pericarditis,1.0,1
acute pericarditis,hard nodosities of toes,1.0,1
acute pericarditis,stitches about heart,1.0,1
acute pericarditis,sticking pains through eyeballs,1.0,1
acute pericarditis,dilated pupils,1.0,1
acute pericarditis,tearing pain in phalanges of right thumb,1.0,1
acute pericarditis,rheumatic troubles in left side of chest,1.0,1
acute pericarditis,very sensitive to cold air,1.0,1
acute pericarditis,sticking pains,1.0,1
acute pericarditis,severe pain,1.0,1
acute pericarditis,pains radiate to bones of eye socket,1.0,1
acute pericarditis,rheumatic inflammations of heart,1.0,1
acute pericarditis,endocarditis,1.0,1
acute pericarditis,endocarditis with insufficiency of mitral valve,1.0,1
acute pericarditis,persistent stitch in left thigh,1.0,1
acute pericarditis,cutting piercing pain through left chest near sternum to back,1.0,1
neuralgic pains from cold damp rainy weather,cataract of left eye,1.0,1
neuralgic pains from cold damp rainy weather,sharp stabbing pains through eyeballs,1.0,1
