### Cluster 75 — Symptoms (38)
Symptom,Frequency
sexual debility,1
gouty swelling of finger joints,1
debauched patients,1
hard pressure in right upper arm worse motion,1
tearing in toe joints worse walking,1
inflammatory rheumatic swelling,1
prematurely old,1
rending in joints especially small joints,1
weak sexual power,1
hard pressure in right axilla worse touch,1
fine lancinations in right hip joint,1
cracking noise in vertebrae,1
gouty swelling of small joints,1
tearing in foot joints worse walking,1
absent-mindedness,1
stitches left side near sacrum,1
indifference,1
rending in toe joints worse walking,1
swollen thighs toward evening,1
acute sharp stitches in coccyx,1
rheumatism in feet,2
comprehension difficulty,1
hard pressure in right upper arm worse touch,1
rheumatism of hands,1
tearing in joints especially small joints,1
sticking in great toe,1
tired thighs toward evening,1
tearing pain in finger joints,1
prematurely old patients,1
fine lancinations in soles,1
sticking in legs,1
impatience,1
pain in left hip better rest,1
hard pressure in right axilla worse motion,1
memory loss,1
rending in foot joints worse walking,1
prostatic fluid discharge,1
stitches left side near coccyx,1

### Top Remedies
Remedy,Symptoms_Covered
agnus castus,38
manganum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
rending in foot joints worse walking,stitches left side near coccyx,1.0,1
indifference,sexual debility,1.0,1
indifference,gouty swelling of finger joints,1.0,1
indifference,debauched patients,1.0,1
indifference,hard pressure in right upper arm worse motion,1.0,1
indifference,tearing in toe joints worse walking,1.0,1
indifference,inflammatory rheumatic swelling,1.0,1
indifference,prematurely old,1.0,1
indifference,rending in joints especially small joints,1.0,1
indifference,weak sexual power,1.0,1
indifference,hard pressure in right axilla worse touch,1.0,1
indifference,fine lancinations in right hip joint,1.0,1
indifference,cracking noise in vertebrae,1.0,1
indifference,gouty swelling of small joints,1.0,1
indifference,tearing in foot joints worse walking,1.0,1
indifference,absent-mindedness,1.0,1
indifference,stitches left side near sacrum,1.0,1
indifference,rending in toe joints worse walking,1.0,1
indifference,swollen thighs toward evening,1.0,1
indifference,acute sharp stitches in coccyx,1.0,1
indifference,rheumatism in feet,1.0,1
indifference,comprehension difficulty,1.0,1
indifference,hard pressure in right upper arm worse touch,1.0,1
indifference,rheumatism of hands,1.0,1
indifference,tearing in joints especially small joints,1.0,1
indifference,sticking in great toe,1.0,1
indifference,tired thighs toward evening,1.0,1
indifference,tearing pain in finger joints,1.0,1
indifference,prematurely old patients,1.0,1
indifference,fine lancinations in soles,1.0,1
indifference,sticking in legs,1.0,1
indifference,impatience,1.0,1
indifference,pain in left hip better rest,1.0,1
indifference,hard pressure in right axilla worse motion,1.0,1
indifference,memory loss,1.0,1
indifference,rending in foot joints worse walking,1.0,1
indifference,prostatic fluid discharge,1.0,1
indifference,stitches left side near coccyx,1.0,1
inflammatory rheumatic swelling,sexual debility,1.0,1
inflammatory rheumatic swelling,gouty swelling of finger joints,1.0,1
inflammatory rheumatic swelling,debauched patients,1.0,1
inflammatory rheumatic swelling,hard pressure in right upper arm worse motion,1.0,1
inflammatory rheumatic swelling,tearing in toe joints worse walking,1.0,1
inflammatory rheumatic swelling,prematurely old,1.0,1
inflammatory rheumatic swelling,rending in joints especially small joints,1.0,1
inflammatory rheumatic swelling,weak sexual power,1.0,1
inflammatory rheumatic swelling,hard pressure in right axilla worse touch,1.0,1
inflammatory rheumatic swelling,fine lancinations in right hip joint,1.0,1
inflammatory rheumatic swelling,cracking noise in vertebrae,1.0,1
inflammatory rheumatic swelling,gouty swelling of small joints,1.0,1
inflammatory rheumatic swelling,tearing in foot joints worse walking,1.0,1
inflammatory rheumatic swelling,absent-mindedness,1.0,1
inflammatory rheumatic swelling,stitches left side near sacrum,1.0,1
inflammatory rheumatic swelling,indifference,1.0,1
inflammatory rheumatic swelling,rending in toe joints worse walking,1.0,1
inflammatory rheumatic swelling,swollen thighs toward evening,1.0,1
inflammatory rheumatic swelling,acute sharp stitches in coccyx,1.0,1
inflammatory rheumatic swelling,rheumatism in feet,1.0,1
inflammatory rheumatic swelling,comprehension difficulty,1.0,1
inflammatory rheumatic swelling,hard pressure in right upper arm worse touch,1.0,1
inflammatory rheumatic swelling,rheumatism of hands,1.0,1
inflammatory rheumatic swelling,tearing in joints especially small joints,1.0,1
inflammatory rheumatic swelling,sticking in great toe,1.0,1
inflammatory rheumatic swelling,tired thighs toward evening,1.0,1
inflammatory rheumatic swelling,tearing pain in finger joints,1.0,1
inflammatory rheumatic swelling,prematurely old patients,1.0,1
inflammatory rheumatic swelling,fine lancinations in soles,1.0,1
inflammatory rheumatic swelling,sticking in legs,1.0,1
inflammatory rheumatic swelling,impatience,1.0,1
inflammatory rheumatic swelling,pain in left hip better rest,1.0,1
inflammatory rheumatic swelling,hard pressure in right axilla worse motion,1.0,1
inflammatory rheumatic swelling,memory loss,1.0,1
inflammatory rheumatic swelling,rending in foot joints worse walking,1.0,1
inflammatory rheumatic swelling,prostatic fluid discharge,1.0,1
inflammatory rheumatic swelling,stitches left side near coccyx,1.0,1
cracking noise in vertebrae,sexual debility,1.0,1
cracking noise in vertebrae,gouty swelling of finger joints,1.0,1
cracking noise in vertebrae,debauched patients,1.0,1
cracking noise in vertebrae,hard pressure in right upper arm worse motion,1.0,1
cracking noise in vertebrae,tearing in toe joints worse walking,1.0,1
cracking noise in vertebrae,inflammatory rheumatic swelling,1.0,1
cracking noise in vertebrae,prematurely old,1.0,1
cracking noise in vertebrae,rending in joints especially small joints,1.0,1
cracking noise in vertebrae,weak sexual power,1.0,1
cracking noise in vertebrae,hard pressure in right axilla worse touch,1.0,1
cracking noise in vertebrae,fine lancinations in right hip joint,1.0,1
cracking noise in vertebrae,gouty swelling of small joints,1.0,1
cracking noise in vertebrae,tearing in foot joints worse walking,1.0,1
cracking noise in vertebrae,absent-mindedness,1.0,1
cracking noise in vertebrae,stitches left side near sacrum,1.0,1
cracking noise in vertebrae,indifference,1.0,1
cracking noise in vertebrae,rending in toe joints worse walking,1.0,1
cracking noise in vertebrae,swollen thighs toward evening,1.0,1
cracking noise in vertebrae,acute sharp stitches in coccyx,1.0,1
cracking noise in vertebrae,rheumatism in feet,1.0,1
cracking noise in vertebrae,comprehension difficulty,1.0,1
cracking noise in vertebrae,hard pressure in right upper arm worse touch,1.0,1
cracking noise in vertebrae,rheumatism of hands,1.0,1
cracking noise in vertebrae,tearing in joints especially small joints,1.0,1
cracking noise in vertebrae,sticking in great toe,1.0,1
cracking noise in vertebrae,tired thighs toward evening,1.0,1
cracking noise in vertebrae,tearing pain in finger joints,1.0,1
cracking noise in vertebrae,prematurely old patients,1.0,1
cracking noise in vertebrae,fine lancinations in soles,1.0,1
cracking noise in vertebrae,sticking in legs,1.0,1
cracking noise in vertebrae,impatience,1.0,1
cracking noise in vertebrae,pain in left hip better rest,1.0,1
cracking noise in vertebrae,hard pressure in right axilla worse motion,1.0,1
cracking noise in vertebrae,memory loss,1.0,1
cracking noise in vertebrae,rending in foot joints worse walking,1.0,1
cracking noise in vertebrae,prostatic fluid discharge,1.0,1
cracking noise in vertebrae,stitches left side near coccyx,1.0,1
impatience,sexual debility,1.0,1
impatience,gouty swelling of finger joints,1.0,1
impatience,debauched patients,1.0,1
impatience,hard pressure in right upper arm worse motion,1.0,1
impatience,tearing in toe joints worse walking,1.0,1
impatience,inflammatory rheumatic swelling,1.0,1
impatience,prematurely old,1.0,1
impatience,rending in joints especially small joints,1.0,1
impatience,weak sexual power,1.0,1
impatience,hard pressure in right axilla worse touch,1.0,1
impatience,fine lancinations in right hip joint,1.0,1
impatience,cracking noise in vertebrae,1.0,1
impatience,gouty swelling of small joints,1.0,1
impatience,tearing in foot joints worse walking,1.0,1
impatience,absent-mindedness,1.0,1
impatience,stitches left side near sacrum,1.0,1
impatience,indifference,1.0,1
impatience,rending in toe joints worse walking,1.0,1
impatience,swollen thighs toward evening,1.0,1
impatience,acute sharp stitches in coccyx,1.0,1
impatience,rheumatism in feet,1.0,1
impatience,comprehension difficulty,1.0,1
impatience,hard pressure in right upper arm worse touch,1.0,1
impatience,rheumatism of hands,1.0,1
impatience,tearing in joints especially small joints,1.0,1
impatience,sticking in great toe,1.0,1
impatience,tired thighs toward evening,1.0,1
impatience,tearing pain in finger joints,1.0,1
impatience,prematurely old patients,1.0,1
impatience,fine lancinations in soles,1.0,1
impatience,sticking in legs,1.0,1
impatience,pain in left hip better rest,1.0,1
impatience,hard pressure in right axilla worse motion,1.0,1
impatience,memory loss,1.0,1
impatience,rending in foot joints worse walking,1.0,1
impatience,prostatic fluid discharge,1.0,1
impatience,stitches left side near coccyx,1.0,1
rending in toe joints worse walking,sexual debility,1.0,1
rending in toe joints worse walking,gouty swelling of finger joints,1.0,1
rending in toe joints worse walking,debauched patients,1.0,1
rending in toe joints worse walking,hard pressure in right upper arm worse motion,1.0,1
rending in toe joints worse walking,tearing in toe joints worse walking,1.0,1
rending in toe joints worse walking,inflammatory rheumatic swelling,1.0,1
rending in toe joints worse walking,prematurely old,1.0,1
rending in toe joints worse walking,rending in joints especially small joints,1.0,1
rending in toe joints worse walking,weak sexual power,1.0,1
rending in toe joints worse walking,hard pressure in right axilla worse touch,1.0,1
rending in toe joints worse walking,fine lancinations in right hip joint,1.0,1
rending in toe joints worse walking,cracking noise in vertebrae,1.0,1
rending in toe joints worse walking,gouty swelling of small joints,1.0,1
rending in toe joints worse walking,tearing in foot joints worse walking,1.0,1
rending in toe joints worse walking,absent-mindedness,1.0,1
rending in toe joints worse walking,stitches left side near sacrum,1.0,1
rending in toe joints worse walking,indifference,1.0,1
rending in toe joints worse walking,swollen thighs toward evening,1.0,1
rending in toe joints worse walking,acute sharp stitches in coccyx,1.0,1
rending in toe joints worse walking,rheumatism in feet,1.0,1
rending in toe joints worse walking,comprehension difficulty,1.0,1
rending in toe joints worse walking,hard pressure in right upper arm worse touch,1.0,1
rending in toe joints worse walking,rheumatism of hands,1.0,1
rending in toe joints worse walking,tearing in joints especially small joints,1.0,1
rending in toe joints worse walking,sticking in great toe,1.0,1
rending in toe joints worse walking,tired thighs toward evening,1.0,1
rending in toe joints worse walking,tearing pain in finger joints,1.0,1
rending in toe joints worse walking,prematurely old patients,1.0,1
rending in toe joints worse walking,fine lancinations in soles,1.0,1
rending in toe joints worse walking,sticking in legs,1.0,1
rending in toe joints worse walking,impatience,1.0,1
rending in toe joints worse walking,pain in left hip better rest,1.0,1
rending in toe joints worse walking,hard pressure in right axilla worse motion,1.0,1
rending in toe joints worse walking,memory loss,1.0,1
rending in toe joints worse walking,rending in foot joints worse walking,1.0,1
rending in toe joints worse walking,prostatic fluid discharge,1.0,1
rending in toe joints worse walking,stitches left side near coccyx,1.0,1
tearing pain in finger joints,sexual debility,1.0,1
tearing pain in finger joints,gouty swelling of finger joints,1.0,1
tearing pain in finger joints,debauched patients,1.0,1
tearing pain in finger joints,hard pressure in right upper arm worse motion,1.0,1
tearing pain in finger joints,tearing in toe joints worse walking,1.0,1
tearing pain in finger joints,inflammatory rheumatic swelling,1.0,1
tearing pain in finger joints,prematurely old,1.0,1
tearing pain in finger joints,rending in joints especially small joints,1.0,1
tearing pain in finger joints,weak sexual power,1.0,1
tearing pain in finger joints,hard pressure in right axilla worse touch,1.0,1
tearing pain in finger joints,fine lancinations in right hip joint,1.0,1
tearing pain in finger joints,cracking noise in vertebrae,1.0,1
tearing pain in finger joints,gouty swelling of small joints,1.0,1
tearing pain in finger joints,tearing in foot joints worse walking,1.0,1
tearing pain in finger joints,absent-mindedness,1.0,1
tearing pain in finger joints,stitches left side near sacrum,1.0,1
tearing pain in finger joints,indifference,1.0,1
tearing pain in finger joints,rending in toe joints worse walking,1.0,1
tearing pain in finger joints,swollen thighs toward evening,1.0,1
tearing pain in finger joints,acute sharp stitches in coccyx,1.0,1
tearing pain in finger joints,rheumatism in feet,1.0,1
tearing pain in finger joints,comprehension difficulty,1.0,1
tearing pain in finger joints,hard pressure in right upper arm worse touch,1.0,1
tearing pain in finger joints,rheumatism of hands,1.0,1
tearing pain in finger joints,tearing in joints especially small joints,1.0,1
tearing pain in finger joints,sticking in great toe,1.0,1
tearing pain in finger joints,tired thighs toward evening,1.0,1
tearing pain in finger joints,prematurely old patients,1.0,1
tearing pain in finger joints,fine lancinations in soles,1.0,1
tearing pain in finger joints,sticking in legs,1.0,1
tearing pain in finger joints,impatience,1.0,1
tearing pain in finger joints,pain in left hip better rest,1.0,1
tearing pain in finger joints,hard pressure in right axilla worse motion,1.0,1
tearing pain in finger joints,memory loss,1.0,1
tearing pain in finger joints,rending in foot joints worse walking,1.0,1
tearing pain in finger joints,prostatic fluid discharge,1.0,1
tearing pain in finger joints,stitches left side near coccyx,1.0,1
fine lancinations in soles,sexual debility,1.0,1
fine lancinations in soles,gouty swelling of finger joints,1.0,1
fine lancinations in soles,debauched patients,1.0,1
fine lancinations in soles,hard pressure in right upper arm worse motion,1.0,1
fine lancinations in soles,tearing in toe joints worse walking,1.0,1
fine lancinations in soles,inflammatory rheumatic swelling,1.0,1
fine lancinations in soles,prematurely old,1.0,1
fine lancinations in soles,rending in joints especially small joints,1.0,1
fine lancinations in soles,weak sexual power,1.0,1
fine lancinations in soles,hard pressure in right axilla worse touch,1.0,1
fine lancinations in soles,fine lancinations in right hip joint,1.0,1
fine lancinations in soles,cracking noise in vertebrae,1.0,1
fine lancinations in soles,gouty swelling of small joints,1.0,1
fine lancinations in soles,tearing in foot joints worse walking,1.0,1
fine lancinations in soles,absent-mindedness,1.0,1
fine lancinations in soles,stitches left side near sacrum,1.0,1
fine lancinations in soles,indifference,1.0,1
fine lancinations in soles,rending in toe joints worse walking,1.0,1
fine lancinations in soles,swollen thighs toward evening,1.0,1
fine lancinations in soles,acute sharp stitches in coccyx,1.0,1
fine lancinations in soles,rheumatism in feet,1.0,1
fine lancinations in soles,comprehension difficulty,1.0,1
fine lancinations in soles,hard pressure in right upper arm worse touch,1.0,1
fine lancinations in soles,rheumatism of hands,1.0,1
fine lancinations in soles,tearing in joints especially small joints,1.0,1
fine lancinations in soles,sticking in great toe,1.0,1
fine lancinations in soles,tired thighs toward evening,1.0,1
fine lancinations in soles,tearing pain in finger joints,1.0,1
fine lancinations in soles,prematurely old patients,1.0,1
fine lancinations in soles,sticking in legs,1.0,1
fine lancinations in soles,impatience,1.0,1
fine lancinations in soles,pain in left hip better rest,1.0,1
fine lancinations in soles,hard pressure in right axilla worse motion,1.0,1
fine lancinations in soles,memory loss,1.0,1
fine lancinations in soles,rending in foot joints worse walking,1.0,1
fine lancinations in soles,prostatic fluid discharge,1.0,1
fine lancinations in soles,stitches left side near coccyx,1.0,1
rending in joints especially small joints,sexual debility,1.0,1
rending in joints especially small joints,gouty swelling of finger joints,1.0,1
rending in joints especially small joints,debauched patients,1.0,1
rending in joints especially small joints,hard pressure in right upper arm worse motion,1.0,1
rending in joints especially small joints,tearing in toe joints worse walking,1.0,1
rending in joints especially small joints,inflammatory rheumatic swelling,1.0,1
rending in joints especially small joints,prematurely old,1.0,1
rending in joints especially small joints,weak sexual power,1.0,1
rending in joints especially small joints,hard pressure in right axilla worse touch,1.0,1
rending in joints especially small joints,fine lancinations in right hip joint,1.0,1
rending in joints especially small joints,cracking noise in vertebrae,1.0,1
rending in joints especially small joints,gouty swelling of small joints,1.0,1
rending in joints especially small joints,tearing in foot joints worse walking,1.0,1
rending in joints especially small joints,absent-mindedness,1.0,1
rending in joints especially small joints,stitches left side near sacrum,1.0,1
rending in joints especially small joints,indifference,1.0,1
rending in joints especially small joints,rending in toe joints worse walking,1.0,1
rending in joints especially small joints,swollen thighs toward evening,1.0,1
rending in joints especially small joints,acute sharp stitches in coccyx,1.0,1
rending in joints especially small joints,rheumatism in feet,1.0,1
rending in joints especially small joints,comprehension difficulty,1.0,1
rending in joints especially small joints,hard pressure in right upper arm worse touch,1.0,1
rending in joints especially small joints,rheumatism of hands,1.0,1
rending in joints especially small joints,tearing in joints especially small joints,1.0,1
rending in joints especially small joints,sticking in great toe,1.0,1
rending in joints especially small joints,tired thighs toward evening,1.0,1
rending in joints especially small joints,tearing pain in finger joints,1.0,1
rending in joints especially small joints,prematurely old patients,1.0,1
rending in joints especially small joints,fine lancinations in soles,1.0,1
rending in joints especially small joints,sticking in legs,1.0,1
rending in joints especially small joints,impatience,1.0,1
rending in joints especially small joints,pain in left hip better rest,1.0,1
rending in joints especially small joints,hard pressure in right axilla worse motion,1.0,1
rending in joints especially small joints,memory loss,1.0,1
rending in joints especially small joints,rending in foot joints worse walking,1.0,1
rending in joints especially small joints,prostatic fluid discharge,1.0,1
rending in joints especially small joints,stitches left side near coccyx,1.0,1
fine lancinations in right hip joint,sexual debility,1.0,1
fine lancinations in right hip joint,gouty swelling of finger joints,1.0,1
fine lancinations in right hip joint,debauched patients,1.0,1
fine lancinations in right hip joint,hard pressure in right upper arm worse motion,1.0,1
fine lancinations in right hip joint,tearing in toe joints worse walking,1.0,1
fine lancinations in right hip joint,inflammatory rheumatic swelling,1.0,1
fine lancinations in right hip joint,prematurely old,1.0,1
fine lancinations in right hip joint,rending in joints especially small joints,1.0,1
fine lancinations in right hip joint,weak sexual power,1.0,1
fine lancinations in right hip joint,hard pressure in right axilla worse touch,1.0,1
fine lancinations in right hip joint,cracking noise in vertebrae,1.0,1
fine lancinations in right hip joint,gouty swelling of small joints,1.0,1
fine lancinations in right hip joint,tearing in foot joints worse walking,1.0,1
fine lancinations in right hip joint,absent-mindedness,1.0,1
fine lancinations in right hip joint,stitches left side near sacrum,1.0,1
fine lancinations in right hip joint,indifference,1.0,1
fine lancinations in right hip joint,rending in toe joints worse walking,1.0,1
fine lancinations in right hip joint,swollen thighs toward evening,1.0,1
fine lancinations in right hip joint,acute sharp stitches in coccyx,1.0,1
fine lancinations in right hip joint,rheumatism in feet,1.0,1
fine lancinations in right hip joint,comprehension difficulty,1.0,1
fine lancinations in right hip joint,hard pressure in right upper arm worse touch,1.0,1
fine lancinations in right hip joint,rheumatism of hands,1.0,1
fine lancinations in right hip joint,tearing in joints especially small joints,1.0,1
fine lancinations in right hip joint,sticking in great toe,1.0,1
fine lancinations in right hip joint,tired thighs toward evening,1.0,1
fine lancinations in right hip joint,tearing pain in finger joints,1.0,1
fine lancinations in right hip joint,prematurely old patients,1.0,1
fine lancinations in right hip joint,fine lancinations in soles,1.0,1
fine lancinations in right hip joint,sticking in legs,1.0,1
fine lancinations in right hip joint,impatience,1.0,1
fine lancinations in right hip joint,pain in left hip better rest,1.0,1
fine lancinations in right hip joint,hard pressure in right axilla worse motion,1.0,1
fine lancinations in right hip joint,memory loss,1.0,1
fine lancinations in right hip joint,rending in foot joints worse walking,1.0,1
fine lancinations in right hip joint,prostatic fluid discharge,1.0,1
fine lancinations in right hip joint,stitches left side near coccyx,1.0,1
hard pressure in right axilla worse touch,sexual debility,1.0,1
hard pressure in right axilla worse touch,gouty swelling of finger joints,1.0,1
hard pressure in right axilla worse touch,debauched patients,1.0,1
hard pressure in right axilla worse touch,hard pressure in right upper arm worse motion,1.0,1
hard pressure in right axilla worse touch,tearing in toe joints worse walking,1.0,1
hard pressure in right axilla worse touch,inflammatory rheumatic swelling,1.0,1
hard pressure in right axilla worse touch,prematurely old,1.0,1
hard pressure in right axilla worse touch,rending in joints especially small joints,1.0,1
hard pressure in right axilla worse touch,weak sexual power,1.0,1
hard pressure in right axilla worse touch,fine lancinations in right hip joint,1.0,1
hard pressure in right axilla worse touch,cracking noise in vertebrae,1.0,1
hard pressure in right axilla worse touch,gouty swelling of small joints,1.0,1
hard pressure in right axilla worse touch,tearing in foot joints worse walking,1.0,1
hard pressure in right axilla worse touch,absent-mindedness,1.0,1
hard pressure in right axilla worse touch,stitches left side near sacrum,1.0,1
hard pressure in right axilla worse touch,indifference,1.0,1
hard pressure in right axilla worse touch,rending in toe joints worse walking,1.0,1
hard pressure in right axilla worse touch,swollen thighs toward evening,1.0,1
hard pressure in right axilla worse touch,acute sharp stitches in coccyx,1.0,1
hard pressure in right axilla worse touch,rheumatism in feet,1.0,1
hard pressure in right axilla worse touch,comprehension difficulty,1.0,1
hard pressure in right axilla worse touch,hard pressure in right upper arm worse touch,1.0,1
hard pressure in right axilla worse touch,rheumatism of hands,1.0,1
hard pressure in right axilla worse touch,tearing in joints especially small joints,1.0,1
hard pressure in right axilla worse touch,sticking in great toe,1.0,1
hard pressure in right axilla worse touch,tired thighs toward evening,1.0,1
hard pressure in right axilla worse touch,tearing pain in finger joints,1.0,1
hard pressure in right axilla worse touch,prematurely old patients,1.0,1
hard pressure in right axilla worse touch,fine lancinations in soles,1.0,1
hard pressure in right axilla worse touch,sticking in legs,1.0,1
hard pressure in right axilla worse touch,impatience,1.0,1
hard pressure in right axilla worse touch,pain in left hip better rest,1.0,1
hard pressure in right axilla worse touch,hard pressure in right axilla worse motion,1.0,1
hard pressure in right axilla worse touch,memory loss,1.0,1
hard pressure in right axilla worse touch,rending in foot joints worse walking,1.0,1
hard pressure in right axilla worse touch,prostatic fluid discharge,1.0,1
hard pressure in right axilla worse touch,stitches left side near coccyx,1.0,1
tearing in joints especially small joints,sexual debility,1.0,1
tearing in joints especially small joints,gouty swelling of finger joints,1.0,1
tearing in joints especially small joints,debauched patients,1.0,1
tearing in joints especially small joints,hard pressure in right upper arm worse motion,1.0,1
tearing in joints especially small joints,tearing in toe joints worse walking,1.0,1
tearing in joints especially small joints,inflammatory rheumatic swelling,1.0,1
tearing in joints especially small joints,prematurely old,1.0,1
tearing in joints especially small joints,rending in joints especially small joints,1.0,1
tearing in joints especially small joints,weak sexual power,1.0,1
tearing in joints especially small joints,hard pressure in right axilla worse touch,1.0,1
tearing in joints especially small joints,fine lancinations in right hip joint,1.0,1
tearing in joints especially small joints,cracking noise in vertebrae,1.0,1
tearing in joints especially small joints,gouty swelling of small joints,1.0,1
tearing in joints especially small joints,tearing in foot joints worse walking,1.0,1
tearing in joints especially small joints,absent-mindedness,1.0,1
tearing in joints especially small joints,stitches left side near sacrum,1.0,1
tearing in joints especially small joints,indifference,1.0,1
tearing in joints especially small joints,rending in toe joints worse walking,1.0,1
tearing in joints especially small joints,swollen thighs toward evening,1.0,1
tearing in joints especially small joints,acute sharp stitches in coccyx,1.0,1
tearing in joints especially small joints,rheumatism in feet,1.0,1
tearing in joints especially small joints,comprehension difficulty,1.0,1
tearing in joints especially small joints,hard pressure in right upper arm worse touch,1.0,1
tearing in joints especially small joints,rheumatism of hands,1.0,1
tearing in joints especially small joints,sticking in great toe,1.0,1
tearing in joints especially small joints,tired thighs toward evening,1.0,1
